contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,optionType,expiration,daysToExpiration,T,midPrice,S,r,moneyness
AAPL251205C00300000,2025-11-26 20:12:10+00:00,300.0,0.04,0.04,0.05,-0.02,-28.571428,5036.0,8418.0,0.22898432909749442,False,REGULAR,USD,call,2025-12-05,8,0.021917808219178082,0.045,278.010009765625,0.03752999782562256,0.9267000325520833
AAPL251205C00302500,2025-11-26 19:30:53+00:00,302.5,0.04,0.03,0.04,-0.02,-33.333336,650.0,215.0,0.2424804146518634,False,REGULAR,USD,call,2025-12-05,8,0.021917808219178082,0.035,278.010009765625,0.03752999782562256,0.9190413545971075
AAPL251205C00305000,2025-11-26 19:11:27+00:00,305.0,0.03,0.03,0.04,-0.01,-25.0,72.0,1635.0,0.2630894130522345,False,REGULAR,USD,call,2025-12-05,8,0.021917808219178082,0.035,278.010009765625,0.03752999782562256,0.9115082287397541
AAPL251205C00310000,2025-11-26 16:29:51+00:00,310.0,0.02,0.01,0.03,-0.01,-33.333336,1249.0,1643.0,0.28430361302630913,False,REGULAR,USD,call,2025-12-05,8,0.021917808219178082,0.02,278.010009765625,0.03752999782562256,0.8968064831149194
AAPL251205C00315000,2025-11-26 16:55:14+00:00,315.0,0.01,0.01,0.02,-0.01,-50.0,58.0,1100.0,0.3117206231700649,False,REGULAR,USD,call,2025-12-05,8,0.021917808219178082,0.015,278.010009765625,0.03752999782562256,0.8825714595734127
AAPL251205C00320000,2025-11-26 18:22:10+00:00,320.0,0.01,0.01,0.02,0.0,0.0,1780.0,2458.0,0.3467771167934267,False,REGULAR,USD,call,2025-12-05,8,0.021917808219178082,0.015,278.010009765625,0.03752999782562256,0.8687812805175781
AAPL251205C00325000,2025-11-26 16:51:15+00:00,325.0,0.01,0.0,0.02,-0.01,-50.0,63.0,216.0,0.3664287120721503,False,REGULAR,USD,call,2025-12-05,8,0.021917808219178082,0.01,278.010009765625,0.03752999782562256,0.8554154146634615
AAPL251205C00330000,2025-11-26 16:03:03+00:00,330.0,0.01,0.0,0.01,0.0,0.0,15.0,189.0,0.37532772791617774,False,REGULAR,USD,call,2025-12-05,8,0.021917808219178082,0.005,278.010009765625,0.03752999782562256,0.8424545750473484
AAPL251205C00335000,2025-11-26 14:40:18+00:00,335.0,0.02,0.0,0.01,0.01,100.0,10.0,138.0,0.4053211655093039,False,REGULAR,USD,call,2025-12-05,8,0.021917808219178082,0.005,278.010009765625,0.03752999782562256,0.8298806261660447
AAPL251205C00340000,2025-11-05 19:39:06+00:00,340.0,0.03,0.0,0.01,0.0,0.0,5.0,45.0,0.4346722045331085,False,REGULAR,USD,call,2025-12-05,8,0.021917808219178082,0.005,278.010009765625,0.03752999782562256,0.8176764993106618
AAPL251205P00227500,2025-11-26 19:51:03+00:00,227.5,0.03,0.01,0.03,0.0,0.0,1.0,16.0,0.5040290757794965,False,REGULAR,USD,put,2025-12-05,8,0.021917808219178082,0.02,278.010009765625,0.03752999782562256,1.222022020947802
AAPL251205P00230000,2025-11-26 20:07:21+00:00,230.0,0.03,0.02,0.03,-0.01,-25.0,1063.0,778.0,0.4904296875173629,False,REGULAR,USD,put,2025-12-05,8,0.021917808219178082,0.025,278.010009765625,0.03752999782562256,1.2087391728940218
AAPL251205P00232500,2025-11-26 16:40:33+00:00,232.5,0.03,0.02,0.04,-0.03,-50.0,1193.0,91.0,0.47454146933496966,False,REGULAR,USD,put,2025-12-05,8,0.021917808219178082,0.03,278.010009765625,0.03752999782562256,1.1957419774865592
AAPL251205P00235000,2025-11-26 20:12:42+00:00,235.0,0.03,0.03,0.04,-0.04,-57.142857,83.0,910.0,0.45696322667119815,False,REGULAR,USD,put,2025-12-05,8,0.021917808219178082,0.035,278.010009765625,0.03752999782562256,1.1830213181515958
