contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,optionType,expiration,daysToExpiration,T,midPrice,S,r,moneyness
META251128P00635000,2025-11-26 20:17:44+00:00,635.0,3.64,3.7,3.75,-1.2099998,-24.94845,10059.0,1145,0.24918451471989692,True,REGULAR,USD,put,2025-11-28,1,0.0027397260273972603,3.725,634.1199951171875,0.03752999782562256,0.9986141655388779
META251128P00637500,2025-11-26 20:13:03+00:00,637.5,5.27,5.0,5.15,-0.7800002,-12.892566,2779.0,151,0.23679832734321243,True,REGULAR,USD,put,2025-11-28,1,0.0027397260273972603,5.075,634.1199951171875,0.03752999782562256,0.9946980315563726
META251128P00640000,2025-11-26 20:17:58+00:00,640.0,6.74,6.65,6.9,-0.6700001,-9.041837,1642.0,950,0.2268794722046265,True,REGULAR,USD,put,2025-11-28,1,0.0027397260273972603,6.775,634.1199951171875,0.03752999782562256,0.9908124923706054
META251128P00642500,2025-11-26 19:45:41+00:00,642.5,9.33,8.55,8.8,0.30999947,3.436801,156.0,73,0.20305605126815382,True,REGULAR,USD,put,2025-11-28,1,0.0027397260273972603,8.675,634.1199951171875,0.03752999782562256,0.9869571908438716
META251205C00515000,2025-11-21 14:31:03+00:00,515.0,78.05,117.75,123.2,0.0,0.0,1.0,14,0.7818408985513375,True,REGULAR,USD,call,2025-12-05,8,0.021917808219178082,120.475,634.1199951171875,0.03752999782562256,1.2313009613925971
META251205C00520000,2025-11-26 15:19:48+00:00,520.0,115.9,113.25,118.25,2.2799988,2.0066879,1.0,33,0.7883085053612271,True,REGULAR,USD,call,2025-12-05,8,0.021917808219178082,115.75,634.1199951171875,0.03752999782562256,1.2194615290715145
META251205C00525000,2025-11-24 20:53:50+00:00,525.0,92.75,108.25,113.25,0.0,0.0,7.0,13,0.7564366412465777,True,REGULAR,USD,call,2025-12-05,8,0.021917808219178082,110.75,634.1199951171875,0.03752999782562256,1.2078476097470239
META251205C00530000,2025-11-25 15:46:31+00:00,530.0,98.27,103.55,108.3,0.0,0.0,10.0,27,0.7449115220853377,True,REGULAR,USD,call,2025-12-05,8,0.021917808219178082,105.925,634.1199951171875,0.03752999782562256,1.1964528209758254
META251205C00535000,2025-11-25 17:42:07+00:00,535.0,95.97,98.3,103.3,0.0,0.0,1.0,12,0.6989132894673402,True,REGULAR,USD,call,2025-12-05,8,0.021917808219178082,100.8,634.1199951171875,0.03752999782562256,1.1852710189106308
META251205C00537500,2025-11-24 19:27:54+00:00,537.5,78.64,95.45,100.8,0.0,0.0,,40,0.662672114724952,True,REGULAR,USD,call,2025-12-05,8,0.021917808219178082,98.125,634.1199951171875,0.03752999782562256,1.1797581304505813
META251205C00540000,2025-11-25 19:06:03+00:00,540.0,93.0,92.95,98.3,0.0,0.0,3.0,25,0.6472032463558327,True,REGULAR,USD,call,2025-12-05,8,0.021917808219178082,95.625,634.1199951171875,0.03752999782562256,1.174296287254051
META251205C00545000,2025-11-26 17:08:08+00:00,545.0,92.88,87.95,93.35,9.879997,11.903611,1.0,16,0.6192372769389651,True,REGULAR,USD,call,2025-12-05,8,0.021917808219178082,90.65,634.1199951171875,0.03752999782562256,1.1635229268205276
META251205C00550000,2025-11-25 20:58:26+00:00,550.0,88.06,83.0,88.4,0.0,0.0,3.0,64,0.5938648155522882,True,REGULAR,USD,call,2025-12-05,8,0.021917808219178082,85.7,634.1199951171875,0.03752999782562256,1.1529454456676136
META251205C00555000,2025-11-26 17:05:34+00:00,555.0,82.64,78.4,83.4,37.55,83.277885,2.0,18,0.5828629816164745,True,REGULAR,USD,call,2025-12-05,8,0.021917808219178082,80.9,634.1199951171875,0.03752999782562256,1.1425585497606983
